0,"43.060,36"
1,"51.006,38"
2,"62.558,32"
3,"65.276,52"
4,"66.656,04"
5,"66.955,63"
6,"67.867,24"
7,"67.867,24"
8,"67.867,24"
9,"95.730,14"
0,"96.931,83"
1,"96.931,83"
2,"97.404,63"
3,"117.323,19"
4,"125.852,74"
5,"127.464,18"
